id,label
train_016050,9
train_016051,9
train_016052,4
train_016053,2
train_016054,3
train_016055,8
train_016056,5
train_016057,1
train_016058,9
train_016059,5
train_016060,2
train_016061,8
train_016062,1
train_016063,0
train_016064,4
train_016065,5
train_016066,0
train_016067,4
train_016068,9
train_016069,5
train_016070,0
train_016071,2
train_016072,8
train_016073,8
train_016074,9
train_016075,5
train_016076,6
train_016077,9
train_016078,1
train_016079,0
train_016080,2
train_016081,0
train_016082,5
train_016083,5
train_016084,4
train_016085,9
train_016086,2
train_016087,8
train_016088,9
train_016089,1
train_016090,9
train_016091,2
train_016092,7
train_016093,0
train_016094,5
train_016095,3
train_016096,9
train_016097,7
train_016098,9
train_016099,5
train_016100,0
train_016101,5
train_016102,0
train_016103,3
train_016104,5
train_016105,6
train_016106,6
train_016107,4
train_016108,8
train_016109,8
train_016110,3
train_016111,9
train_016112,8
train_016113,3
train_016114,6
train_016115,4
train_016116,1
train_016117,9
train_016118,3
train_016119,5
train_016120,5
train_016121,9
train_016122,4
train_016123,9
train_016124,5
train_016125,6
train_016126,7
train_016127,2
train_016128,6
train_016129,6
train_016130,7
train_016131,0
train_016132,6
train_016133,3
train_016134,0
train_016135,0
train_016136,4
train_016137,6
train_016138,8
train_016139,2
train_016140,4
train_016141,9
train_016142,9
train_016143,8
train_016144,4
train_016145,6
train_016146,3
train_016147,5
train_016148,7
train_016149,7
train_016150,6
train_016151,0
train_016152,8
train_016153,9
train_016154,6
train_016155,3
train_016156,1
train_016157,5
train_016158,5
train_016159,6
train_016160,5
train_016161,6
train_016162,6
train_016163,0
train_016164,1
train_016165,0
train_016166,4
train_016167,3
train_016168,2
train_016169,0
train_016170,3
train_016171,0
train_016172,6
train_016173,9
train_016174,8
train_016175,6
train_016176,1
train_016177,5
train_016178,9
train_016179,1
train_016180,6
train_016181,4
train_016182,8
train_016183,7
train_016184,8
train_016185,1
train_016186,2
train_016187,5
train_016188,6
train_016189,6
train_016190,0
train_016191,4
train_016192,8
train_016193,0
train_016194,5
train_016195,3
train_016196,1
train_016197,2
train_016198,2
train_016199,2
train_016200,5
train_016201,8
train_016202,7
train_016203,7
train_016204,0
train_016205,9
train_016206,2
train_016207,8
train_016208,8
train_016209,5
train_016210,5
train_016211,9
train_016212,9
train_016213,4
train_016214,0
train_016215,1
train_016216,5
train_016217,5
train_016218,2
train_016219,6
train_016220,5
train_016221,6
train_016222,9
train_016223,3
train_016224,9
train_016225,9
train_016226,7
train_016227,0
train_016228,5
train_016229,8
train_016230,3
train_016231,0
train_016232,1
train_016233,1
train_016234,9
train_016235,8
train_016236,6
train_016237,0
train_016238,2
train_016239,1
train_016240,2
train_016241,1
train_016242,9
train_016243,7
train_016244,7
train_016245,3
train_016246,1
train_016247,9
train_016248,4
train_016249,9
train_016250,7
train_016251,5
train_016252,2
train_016253,8
train_016254,7
train_016255,0
train_016256,5
train_016257,0
train_016258,5
train_016259,9
train_016260,0
train_016261,3
train_016262,4
train_016263,5
train_016264,1
train_016265,7
train_016266,6
train_016267,4
train_016268,0
train_016269,7
train_016270,1
train_016271,5
train_016272,8
train_016273,5
train_016274,6
train_016275,0
train_016276,7
train_016277,7
train_016278,3
train_016279,3
train_016280,1
train_016281,7
train_016282,8
train_016283,2
train_016284,2
train_016285,7
train_016286,6
train_016287,1
train_016288,7
train_016289,4
train_016290,2
train_016291,6
train_016292,7
train_016293,9
train_016294,1
train_016295,5
train_016296,1
train_016297,5
train_016298,6
train_016299,8
train_016300,8
train_016301,4
train_016302,5
train_016303,6
train_016304,8
train_016305,5
train_016306,5
train_016307,7
train_016308,2
train_016309,6
train_016310,5
train_016311,7
train_016312,1
train_016313,8
train_016314,6
train_016315,9
train_016316,8
train_016317,5
train_016318,6
train_016319,8
train_016320,3
train_016321,7
train_016322,5
train_016323,2
train_016324,4
train_016325,8
train_016326,9
train_016327,5
train_016328,0
train_016329,0
train_016330,4
train_016331,8
train_016332,0
train_016333,6
train_016334,3
train_016335,9
train_016336,5
train_016337,7
train_016338,9
train_016339,8
train_016340,0
train_016341,2
train_016342,7
train_016343,4
train_016344,9
train_016345,8
train_016346,9
train_016347,4
train_016348,4
train_016349,7
train_016350,3
train_016351,7
train_016352,2
train_016353,7
train_016354,4
train_016355,0
train_016356,3
train_016357,7
train_016358,5
train_016359,1
train_016360,0
train_016361,0
train_016362,2
train_016363,7
train_016364,5
train_016365,8
train_016366,4
train_016367,2
train_016368,6
train_016369,9
train_016370,5
train_016371,3
train_016372,7
train_016373,5
train_016374,8
train_016375,3
train_016376,0
train_016377,1
train_016378,3
train_016379,1
train_016380,1
train_016381,2
train_016382,1
train_016383,9
train_016384,6
train_016385,4
train_016386,7
train_016387,8
train_016388,0
train_016389,9
train_016390,7
train_016391,1
train_016392,3
train_016393,8
train_016394,9
train_016395,8
train_016396,7
train_016397,6
train_016398,1
train_016399,0
train_016400,5
train_016401,2
train_016402,2
train_016403,2
train_016404,2
train_016405,2
train_016406,5
train_016407,4
train_016408,4
train_016409,7
train_016410,2
train_016411,8
train_016412,2
train_016413,1
train_016414,0
train_016415,7
train_016416,2
train_016417,4
train_016418,5
train_016419,9
train_016420,8
train_016421,7
train_016422,6
train_016423,9
train_016424,5
train_016425,4
train_016426,5
train_016427,8
train_016428,7
train_016429,6
train_016430,0
train_016431,2
train_016432,2
train_016433,4
train_016434,6
train_016435,9
train_016436,1
train_016437,3
train_016438,4
train_016439,9
train_016440,4
train_016441,4
train_016442,3
train_016443,4
train_016444,9
train_016445,3
train_016446,9
train_016447,0
train_016448,8
train_016449,2
train_016450,9
train_016451,4
train_016452,9
train_016453,9
train_016454,5
train_016455,9
train_016456,1
train_016457,7
train_016458,2
train_016459,3
train_016460,0
train_016461,2
train_016462,0
train_016463,0
train_016464,2
train_016465,8
train_016466,7
train_016467,4
train_016468,3
train_016469,4
train_016470,7
train_016471,3
train_016472,1
train_016473,0
train_016474,8
train_016475,3
train_016476,6
train_016477,9
train_016478,5
train_016479,6
train_016480,3
train_016481,6
train_016482,5
train_016483,0
train_016484,9
train_016485,7
train_016486,4
train_016487,1
train_016488,4
train_016489,6
train_016490,6
train_016491,3
train_016492,9
train_016493,0
train_016494,7
train_016495,3
train_016496,3
train_016497,2
train_016498,1
train_016499,6
train_016500,2
train_016501,4
train_016502,0
train_016503,1
train_016504,9
train_016505,8
train_016506,7
train_016507,0
train_016508,0
train_016509,7
train_016510,0
train_016511,4
train_016512,1
train_016513,2
train_016514,6
train_016515,3
train_016516,8
train_016517,5
train_016518,6
train_016519,2
train_016520,1
train_016521,1
train_016522,0
train_016523,8
train_016524,1
train_016525,9
train_016526,8
train_016527,4
train_016528,8
train_016529,2
train_016530,5
train_016531,7
train_016532,5
train_016533,5
train_016534,8
train_016535,2
train_016536,9
train_016537,5
train_016538,6
train_016539,6
train_016540,3
train_016541,2
train_016542,6
train_016543,7
train_016544,7
train_016545,1
train_016546,3
train_016547,3
train_016548,2
train_016549,0
train_016550,2
train_016551,1
train_016552,6
train_016553,9
train_016554,1
train_016555,4
train_016556,3
train_016557,7
train_016558,7
train_016559,5
train_016560,4
train_016561,0
train_016562,7
train_016563,1
train_016564,6
train_016565,6
train_016566,9
train_016567,6
train_016568,3
train_016569,9
train_016570,4
train_016571,0
train_016572,7
train_016573,2
train_016574,2
train_016575,3
train_016576,1
train_016577,2
train_016578,1
train_016579,3
train_016580,8
train_016581,8
train_016582,5
train_016583,0
train_016584,3
train_016585,6
train_016586,2
train_016587,0
train_016588,2
train_016589,0
train_016590,4
train_016591,5
train_016592,7
train_016593,1
train_016594,4
train_016595,3
train_016596,5
train_016597,1
train_016598,7
train_016599,0
train_016600,5
train_016601,9
train_016602,0
train_016603,0
train_016604,6
train_016605,7
train_016606,7
train_016607,2
train_016608,2
train_016609,8
train_016610,8
train_016611,8
train_016612,3
train_016613,0
train_016614,9
train_016615,6
train_016616,9
train_016617,4
train_016618,4
train_016619,8
train_016620,6
train_016621,4
train_016622,0
train_016623,4
train_016624,4
train_016625,1
train_016626,3
train_016627,6
train_016628,5
train_016629,0
train_016630,9
train_016631,0
train_016632,3
train_016633,4
train_016634,7
train_016635,8
train_016636,2
train_016637,5
train_016638,2
train_016639,8
train_016640,2
train_016641,2
train_016642,9
train_016643,5
train_016644,0
train_016645,2
train_016646,0
train_016647,7
train_016648,2
train_016649,7
train_016650,9
train_016651,4
train_016652,3
train_016653,9
train_016654,2
train_016655,9
train_016656,1
train_016657,2
train_016658,3
train_016659,7
train_016660,0
train_016661,2
train_016662,7
train_016663,9
train_016664,7
train_016665,8
train_016666,3
train_016667,6
train_016668,7
train_016669,4
train_016670,8
train_016671,9
train_016672,2
train_016673,2
train_016674,3
train_016675,3
train_016676,5
train_016677,2
train_016678,8
train_016679,6
train_016680,0
train_016681,6
train_016682,2
train_016683,5
train_016684,9
train_016685,2
train_016686,9
train_016687,5
train_016688,8
train_016689,0
train_016690,7
train_016691,7
train_016692,1
train_016693,5
train_016694,9
train_016695,0
train_016696,2
train_016697,8
train_016698,1
train_016699,0
train_016700,5
train_016701,3
train_016702,7
train_016703,8
train_016704,8
train_016705,7
train_016706,9
train_016707,3
train_016708,1
train_016709,7
train_016710,8
train_016711,7
train_016712,7
train_016713,7
train_016714,3
train_016715,2
train_016716,6
train_016717,9
train_016718,1
train_016719,5
train_016720,7
train_016721,1
train_016722,4
train_016723,7
train_016724,3
train_016725,4
train_016726,6
train_016727,4
train_016728,6
train_016729,2
train_016730,0
train_016731,6
train_016732,9
train_016733,2
train_016734,6
train_016735,0
train_016736,9
train_016737,0
train_016738,4
train_016739,2
train_016740,9
train_016741,8
train_016742,5
train_016743,7
train_016744,0
train_016745,0
train_016746,9
train_016747,0
train_016748,2
train_016749,2
train_016750,0
train_016751,3
train_016752,8
train_016753,8
train_016754,2
train_016755,1
train_016756,8
train_016757,7
train_016758,5
train_016759,8
train_016760,0
train_016761,8
train_016762,4
train_016763,1
train_016764,9
train_016765,2
train_016766,3
train_016767,0
train_016768,1
train_016769,8
train_016770,5
train_016771,5
train_016772,6
train_016773,3
train_016774,3
train_016775,3
train_016776,4
train_016777,7
train_016778,2
train_016779,4
train_016780,5
train_016781,6
train_016782,4
train_016783,3
train_016784,3
train_016785,8
train_016786,3
train_016787,7
train_016788,3
train_016789,6
train_016790,0
train_016791,8
train_016792,3
train_016793,4
train_016794,0
train_016795,9
train_016796,6
train_016797,2
train_016798,7
train_016799,5
train_016800,4
train_016801,7
train_016802,9
train_016803,5
train_016804,2
train_016805,1
train_016806,0
train_016807,9
train_016808,1
train_016809,9
train_016810,8
train_016811,6
train_016812,8
train_016813,2
train_016814,9
train_016815,5
train_016816,6
train_016817,8
train_016818,5
train_016819,2
train_016820,2
train_016821,5
train_016822,0
train_016823,2
train_016824,1
train_016825,5
train_016826,3
train_016827,5
train_016828,3
train_016829,3
train_016830,8
train_016831,8
train_016832,7
train_016833,1
train_016834,3
train_016835,8
train_016836,2
train_016837,6
train_016838,6
train_016839,8
train_016840,4
train_016841,4
train_016842,7
train_016843,4
train_016844,4
train_016845,6
train_016846,4
train_016847,9
train_016848,7
train_016849,8
train_016850,7
train_016851,5
train_016852,4
train_016853,7
train_016854,0
train_016855,3
train_016856,8
train_016857,7
train_016858,6
train_016859,1
train_016860,6
train_016861,0
train_016862,9
train_016863,9
train_016864,2
train_016865,8
train_016866,6
train_016867,5
train_016868,8
train_016869,8
train_016870,8
train_016871,1
train_016872,1
train_016873,1
train_016874,8
train_016875,3
train_016876,9
train_016877,7
train_016878,0
train_016879,7
train_016880,0
train_016881,3
train_016882,3
train_016883,5
train_016884,2
train_016885,0
train_016886,5
train_016887,6
train_016888,4
train_016889,9
train_016890,7
train_016891,6
train_016892,2
train_016893,2
train_016894,1
train_016895,2
train_016896,9
train_016897,7
train_016898,1
train_016899,1
train_016900,6
train_016901,3
train_016902,8
train_016903,2
train_016904,3
train_016905,3
train_016906,1
train_016907,4
train_016908,3
train_016909,9
train_016910,6
train_016911,7
train_016912,7
train_016913,4
train_016914,1
train_016915,3
train_016916,4
train_016917,3
train_016918,6
train_016919,3
train_016920,5
train_016921,5
train_016922,1
train_016923,8
train_016924,6
train_016925,4
train_016926,3
train_016927,3
train_016928,4
train_016929,3
train_016930,8
train_016931,7
train_016932,6
train_016933,2
train_016934,2
train_016935,4
train_016936,0
train_016937,4
train_016938,6
train_016939,9
train_016940,2
train_016941,7
train_016942,8
train_016943,8
train_016944,5
train_016945,8
train_016946,8
train_016947,5
train_016948,8
train_016949,0
train_016950,9
train_016951,0
train_016952,5
train_016953,2
train_016954,8
train_016955,4
train_016956,6
train_016957,7
train_016958,2
train_016959,3
train_016960,7
train_016961,9
train_016962,3
train_016963,0
train_016964,3
train_016965,9
train_016966,5
train_016967,3
train_016968,5
train_016969,8
train_016970,3
train_016971,7
train_016972,9
train_016973,2
train_016974,9
train_016975,2
train_016976,1
train_016977,5
train_016978,9
train_016979,8
train_016980,1
train_016981,6
train_016982,2
train_016983,0
train_016984,8
train_016985,4
train_016986,3
train_016987,6
train_016988,0
train_016989,4
train_016990,0
train_016991,9
train_016992,5
train_016993,8
train_016994,2
train_016995,9
train_016996,5
train_016997,4
train_016998,0
train_016999,9
train_017000,6
train_017001,7
train_017002,4
train_017003,9
train_017004,9
train_017005,4
train_017006,7
train_017007,8
train_017008,0
train_017009,3
train_017010,8
train_017011,7
train_017012,2
train_017013,6
train_017014,0
train_017015,4
train_017016,9
train_017017,5
train_017018,7
train_017019,6
train_017020,2
train_017021,9
train_017022,6
train_017023,3
train_017024,7
train_017025,3
train_017026,3
train_017027,7
train_017028,2
train_017029,1
train_017030,0
train_017031,6
train_017032,4
train_017033,8
train_017034,0
train_017035,4
train_017036,6
train_017037,5
train_017038,7
train_017039,0
train_017040,7
train_017041,6
train_017042,9
train_017043,6
train_017044,6
train_017045,4
train_017046,6
train_017047,5
train_017048,5
train_017049,2
train_017050,4
train_017051,6
train_017052,3
train_017053,6
train_017054,4
train_017055,1
train_017056,2
train_017057,6
train_017058,9
train_017059,2
train_017060,6
train_017061,8
train_017062,4
train_017063,9
train_017064,0
train_017065,0
train_017066,9
train_017067,1
train_017068,5
train_017069,5
train_017070,9
train_017071,5
train_017072,0
train_017073,5
train_017074,8
train_017075,6
train_017076,2
train_017077,7
train_017078,8
train_017079,5
train_017080,2
train_017081,4
train_017082,9
train_017083,7
train_017084,0
train_017085,5
train_017086,7
train_017087,4
train_017088,7
train_017089,6
train_017090,3
train_017091,5
train_017092,8
train_017093,1
train_017094,9
train_017095,1
train_017096,2
train_017097,4
train_017098,4
train_017099,2
train_017100,8
train_017101,5
train_017102,0
train_017103,7
train_017104,4
train_017105,8
train_017106,7
train_017107,6
train_017108,7
train_017109,4
train_017110,7
train_017111,3
train_017112,1
train_017113,0
train_017114,5
train_017115,2
train_017116,5
train_017117,8
train_017118,8
train_017119,2
train_017120,7
train_017121,1
train_017122,5
train_017123,4
train_017124,3
train_017125,5
train_017126,9
train_017127,4
train_017128,4
train_017129,4
train_017130,8
train_017131,5
train_017132,5
train_017133,5
train_017134,5
train_017135,7
train_017136,9
train_017137,8
train_017138,3
train_017139,6
train_017140,3
train_017141,2
train_017142,8
train_017143,8
train_017144,1
train_017145,1
train_017146,8
train_017147,6
train_017148,5
train_017149,0
train_017150,3
train_017151,0
train_017152,2
train_017153,8
train_017154,1
train_017155,7
train_017156,0
train_017157,5
train_017158,5
train_017159,5
train_017160,4
train_017161,6
train_017162,6
train_017163,7
train_017164,9
train_017165,2
train_017166,6
train_017167,5
train_017168,1
train_017169,3
train_017170,2
train_017171,8
train_017172,6
train_017173,7
train_017174,6
train_017175,4
train_017176,4
train_017177,0
train_017178,8
train_017179,8
train_017180,2
train_017181,5
train_017182,1
train_017183,9
train_017184,1
train_017185,0
train_017186,1
train_017187,5
train_017188,2
train_017189,6
train_017190,9
train_017191,4
train_017192,4
train_017193,2
train_017194,6
train_017195,6
train_017196,5
train_017197,1
train_017198,2
train_017199,5
train_017200,7
train_017201,7
train_017202,3
train_017203,9
train_017204,4
train_017205,6
train_017206,7
train_017207,7
train_017208,5
train_017209,1
train_017210,3
train_017211,2
train_017212,3
train_017213,3
train_017214,0
train_017215,0
train_017216,1
train_017217,9
train_017218,7
train_017219,7
train_017220,9
train_017221,7
train_017222,0
train_017223,5
train_017224,1
train_017225,0
train_017226,6
train_017227,9
train_017228,8
train_017229,8
train_017230,4
train_017231,4
train_017232,0
train_017233,3
train_017234,5
train_017235,6
train_017236,5
train_017237,6
train_017238,5
train_017239,1
train_017240,4
train_017241,1
train_017242,6
train_017243,5
train_017244,9
train_017245,3
train_017246,0
train_017247,7
train_017248,0
train_017249,3
train_017250,2
train_017251,6
train_017252,6
train_017253,4
train_017254,7
train_017255,4
train_017256,8
train_017257,0
train_017258,1
train_017259,2
train_017260,5
train_017261,0
train_017262,0
train_017263,8
train_017264,8
train_017265,7
train_017266,1
train_017267,3
train_017268,2
train_017269,8
train_017270,5
train_017271,2
train_017272,5
train_017273,9
train_017274,6
train_017275,6
train_017276,0
train_017277,1
train_017278,7
train_017279,7
train_017280,7
train_017281,4
train_017282,5
train_017283,3
train_017284,6
train_017285,8
train_017286,1
train_017287,8
train_017288,6
train_017289,9
train_017290,4
train_017291,7
train_017292,9
train_017293,7
train_017294,8
train_017295,5
train_017296,0
train_017297,3
train_017298,9
train_017299,2
train_017300,6
train_017301,9
train_017302,0
train_017303,5
train_017304,6
train_017305,8
train_017306,7
train_017307,5
train_017308,4
train_017309,8
train_017310,1
train_017311,0
train_017312,0
train_017313,4
train_017314,1
train_017315,3
train_017316,1
train_017317,0
train_017318,4
train_017319,3
train_017320,9
train_017321,2
train_017322,5
train_017323,3
train_017324,1
train_017325,5
train_017326,0
train_017327,1
train_017328,3
train_017329,4
train_017330,8
train_017331,0
train_017332,1
train_017333,7
train_017334,1
train_017335,2
train_017336,2
train_017337,5
train_017338,3
train_017339,5
train_017340,8
train_017341,3
train_017342,8
train_017343,2
train_017344,1
train_017345,3
train_017346,1
train_017347,8
train_017348,7
train_017349,8
train_017350,7
train_017351,5
train_017352,6
train_017353,1
train_017354,2
train_017355,1
train_017356,0
train_017357,3
train_017358,4
train_017359,7
train_017360,7
train_017361,0
train_017362,5
train_017363,7
train_017364,5
train_017365,4
train_017366,2
train_017367,4
train_017368,5
train_017369,4
train_017370,8
train_017371,4
train_017372,3
train_017373,8
train_017374,4
train_017375,0
train_017376,6
train_017377,0
train_017378,5
train_017379,9
train_017380,7
train_017381,3
train_017382,3
train_017383,2
train_017384,2
train_017385,3
train_017386,7
train_017387,5
train_017388,9
train_017389,1
train_017390,0
train_017391,8
train_017392,5
train_017393,9
train_017394,2
train_017395,0
train_017396,8
train_017397,7
train_017398,4
train_017399,4
train_017400,5
train_017401,0
train_017402,2
train_017403,1
train_017404,6
train_017405,7
train_017406,6
train_017407,3
train_017408,5
train_017409,1
train_017410,0
train_017411,4
train_017412,1
train_017413,1
train_017414,4
train_017415,2
train_017416,2
train_017417,2
train_017418,4
train_017419,0
train_017420,0
train_017421,9
train_017422,7
train_017423,3
train_017424,7
train_017425,5
train_017426,2
train_017427,4
train_017428,7
train_017429,5
train_017430,2
train_017431,0
train_017432,3
train_017433,0
train_017434,9
train_017435,5
train_017436,9
train_017437,7
train_017438,0
train_017439,1
train_017440,0
train_017441,6
train_017442,5
train_017443,9
train_017444,5
train_017445,2
train_017446,6
train_017447,8
train_017448,4
train_017449,8
train_017450,6
train_017451,8
train_017452,9
train_017453,2
train_017454,5
train_017455,9
train_017456,6
train_017457,0
train_017458,6
train_017459,3
train_017460,3
train_017461,5
train_017462,5
train_017463,5
train_017464,1
train_017465,5
train_017466,8
train_017467,1
train_017468,2
train_017469,8
train_017470,3
train_017471,3
train_017472,8
train_017473,8
train_017474,5
train_017475,9
train_017476,5
train_017477,4
train_017478,9
train_017479,5
train_017480,6
train_017481,1
train_017482,9
train_017483,4
train_017484,7
train_017485,8
train_017486,0
train_017487,5
train_017488,5
train_017489,7
train_017490,2
train_017491,2
train_017492,7
train_017493,9
train_017494,4
train_017495,0
train_017496,5
train_017497,1
train_017498,9
train_017499,3
train_017500,3
train_017501,9
train_017502,8
train_017503,4
train_017504,4
train_017505,6
train_017506,8
train_017507,0
train_017508,5
train_017509,9
train_017510,8
train_017511,2
train_017512,9
train_017513,8
train_017514,8
train_017515,5
train_017516,6
train_017517,9
train_017518,8
train_017519,9
train_017520,8
train_017521,3
train_017522,5
train_017523,7
train_017524,7
train_017525,6
train_017526,8
train_017527,4
train_017528,4
train_017529,1
train_017530,2
train_017531,7
train_017532,2
train_017533,6
train_017534,4
train_017535,4
train_017536,0
train_017537,3
train_017538,1
train_017539,4
train_017540,5
train_017541,3
train_017542,0
train_017543,0
train_017544,8
train_017545,0
train_017546,3
train_017547,2
train_017548,5
train_017549,4
train_017550,7
train_017551,4
train_017552,6
train_017553,1
train_017554,5
train_017555,3
train_017556,9
train_017557,6
train_017558,4
train_017559,5
train_017560,5
train_017561,1
train_017562,7
train_017563,8
train_017564,6
train_017565,1
train_017566,0
train_017567,3
train_017568,2
train_017569,3
train_017570,6
train_017571,3
train_017572,2
train_017573,3
train_017574,9
train_017575,2
train_017576,0
train_017577,9
train_017578,2
train_017579,8
train_017580,1
train_017581,2
train_017582,9
train_017583,1
train_017584,8
train_017585,1
train_017586,6
train_017587,6
train_017588,3
train_017589,1
train_017590,7
train_017591,1
train_017592,6
train_017593,1
train_017594,4
train_017595,2
train_017596,1
train_017597,5
train_017598,1
train_017599,4
train_017600,5
train_017601,9
train_017602,3
train_017603,9
train_017604,7
train_017605,1
train_017606,7
train_017607,4
train_017608,4
train_017609,3
train_017610,0
train_017611,4
train_017612,1
train_017613,5
train_017614,8
train_017615,9
train_017616,6
train_017617,8
train_017618,2
train_017619,4
train_017620,3
train_017621,8
train_017622,2
train_017623,8
train_017624,6
train_017625,9
train_017626,0
train_017627,3
train_017628,6
train_017629,1
train_017630,4
train_017631,5
train_017632,1
train_017633,2
train_017634,4
train_017635,4
train_017636,7
train_017637,1
train_017638,7
train_017639,5
train_017640,6
train_017641,1
train_017642,6
train_017643,2
train_017644,8
train_017645,2
train_017646,8
train_017647,6
train_017648,3
train_017649,8
train_017650,7
train_017651,5
train_017652,3
train_017653,6
train_017654,2
train_017655,4
train_017656,1
train_017657,2
train_017658,6
train_017659,1
train_017660,3
train_017661,2
train_017662,4
train_017663,4
train_017664,4
train_017665,3
train_017666,7
train_017667,5
train_017668,1
train_017669,6
train_017670,4
train_017671,1
train_017672,2
train_017673,9
train_017674,4
train_017675,9
train_017676,1
train_017677,9
train_017678,1
train_017679,4
train_017680,4
train_017681,1
train_017682,7
train_017683,0
train_017684,4
train_017685,3
train_017686,7
train_017687,0
train_017688,5
train_017689,3
train_017690,6
train_017691,0
train_017692,7
train_017693,5
train_017694,0
train_017695,1
train_017696,1
train_017697,0
train_017698,3
train_017699,1
train_017700,9
train_017701,8
train_017702,4
train_017703,0
train_017704,8
train_017705,6
train_017706,9
train_017707,6
train_017708,7
train_017709,5
train_017710,1
train_017711,8
train_017712,9
train_017713,1
train_017714,0
train_017715,6
train_017716,6
train_017717,3
train_017718,1
train_017719,5
train_017720,2
train_017721,2
train_017722,0
train_017723,7
train_017724,9
train_017725,6
train_017726,0
train_017727,4
train_017728,9
train_017729,1
train_017730,5
train_017731,6
train_017732,1
train_017733,6
train_017734,4
train_017735,7
train_017736,7
train_017737,6
train_017738,2
train_017739,9
train_017740,9
train_017741,9
train_017742,8
train_017743,4
train_017744,7
train_017745,9
train_017746,6
train_017747,2
train_017748,7
train_017749,4
train_017750,9
train_017751,9
train_017752,4
train_017753,2
train_017754,0
train_017755,9
train_017756,3
train_017757,5
train_017758,5
train_017759,1
train_017760,5
train_017761,9
train_017762,4
train_017763,7
train_017764,9
train_017765,3
train_017766,4
train_017767,5
train_017768,7
train_017769,4
train_017770,1
train_017771,9
train_017772,2
train_017773,2
train_017774,2
train_017775,3
train_017776,0
train_017777,8
train_017778,7
train_017779,4
train_017780,4
train_017781,6
train_017782,8
train_017783,9
train_017784,0
train_017785,0
train_017786,3
train_017787,6
train_017788,0
train_017789,9
train_017790,1
train_017791,3
train_017792,0
train_017793,8
train_017794,0
train_017795,7
train_017796,8
train_017797,6
train_017798,6
train_017799,6
train_017800,6
train_017801,9
train_017802,1
train_017803,6
train_017804,9
train_017805,6
train_017806,6
train_017807,0
train_017808,6
train_017809,3
train_017810,4
train_017811,0
train_017812,5
train_017813,6
train_017814,1
train_017815,2
train_017816,7
train_017817,8
train_017818,9
train_017819,2
train_017820,9
train_017821,3
train_017822,1
train_017823,4
train_017824,1
train_017825,9
train_017826,3
train_017827,3
train_017828,1
train_017829,7
train_017830,2
train_017831,7
train_017832,9
train_017833,4
train_017834,1
train_017835,0
train_017836,0
train_017837,3
train_017838,5
train_017839,8
train_017840,0
train_017841,4
train_017842,9
train_017843,3
train_017844,7
train_017845,8
train_017846,3
train_017847,4
train_017848,1
train_017849,2
train_017850,7
train_017851,6
train_017852,2
train_017853,0
train_017854,9
train_017855,8
train_017856,9
train_017857,0
train_017858,0
train_017859,1
train_017860,0
train_017861,4
train_017862,3
train_017863,1
train_017864,7
train_017865,0
train_017866,2
train_017867,7
train_017868,9
train_017869,0
train_017870,2
train_017871,4
train_017872,5
train_017873,0
train_017874,4
train_017875,9
train_017876,0
train_017877,7
train_017878,8
train_017879,9
train_017880,3
train_017881,6
train_017882,0
train_017883,6
train_017884,6
train_017885,2
train_017886,6
train_017887,1
train_017888,8
train_017889,3
train_017890,2
train_017891,5
train_017892,7
train_017893,1
train_017894,2
train_017895,5
train_017896,6
train_017897,0
train_017898,6
train_017899,8
train_017900,6
train_017901,9
train_017902,5
train_017903,5
train_017904,1
train_017905,5
train_017906,7
train_017907,2
train_017908,7
train_017909,9
train_017910,8
train_017911,4
train_017912,9
train_017913,6
train_017914,4
train_017915,2
train_017916,8
train_017917,4
train_017918,5
train_017919,2
train_017920,3
train_017921,2
train_017922,8
train_017923,4
train_017924,9
train_017925,7
train_017926,2
train_017927,0
train_017928,1
train_017929,1
train_017930,3
train_017931,4
train_017932,8
train_017933,2
train_017934,1
train_017935,9
train_017936,6
train_017937,7
train_017938,4
train_017939,5
train_017940,4
train_017941,3
train_017942,3
train_017943,9
train_017944,4
train_017945,6
train_017946,4
train_017947,5
train_017948,0
train_017949,3
train_017950,4
train_017951,6
train_017952,6
train_017953,4
train_017954,6
train_017955,2
train_017956,0
train_017957,9
train_017958,0
train_017959,2
train_017960,4
train_017961,2
train_017962,4
train_017963,0
train_017964,2
train_017965,8
train_017966,9
train_017967,8
train_017968,0
train_017969,6
train_017970,4
train_017971,8
train_017972,5
train_017973,8
train_017974,9
train_017975,8
train_017976,6
train_017977,7
train_017978,9
train_017979,1
train_017980,7
train_017981,6
train_017982,2
train_017983,6
train_017984,0
train_017985,9
train_017986,4
train_017987,3
train_017988,1
train_017989,3
train_017990,1
train_017991,2
train_017992,6
train_017993,8
train_017994,4
train_017995,3
train_017996,3
train_017997,1
train_017998,6
train_017999,5
train_018000,5
train_018001,2
train_018002,8
train_018003,4
train_018004,4
train_018005,7
train_018006,4
train_018007,1
train_018008,0
train_018009,0
train_018010,4
train_018011,0
train_018012,7
train_018013,4
train_018014,5
train_018015,7
train_018016,9
train_018017,5
train_018018,3
train_018019,3
train_018020,2
train_018021,4
train_018022,0
train_018023,7
train_018024,2
train_018025,7
train_018026,2
train_018027,4
train_018028,1
train_018029,0
train_018030,6
train_018031,9
train_018032,3
train_018033,8
train_018034,7
train_018035,0
train_018036,2
train_018037,2
train_018038,1
train_018039,6
train_018040,4
train_018041,8
train_018042,6
train_018043,3
train_018044,4
train_018045,7
train_018046,4
train_018047,8
train_018048,5
